alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
JADE,10,10,2,13.93,6450,-1,-1,-1,-1,0.08119797706604004
JADE,10,11,2,-31.75,5460,494,494,494,494,0.06997418403625488
JADE,10,12,2,54.32,5640,-1,-1,-1,-1,0.0705265998840332
JADE,10,13,2,40.52,6510,-1,-1,-1,-1,0.08315443992614746
JADE,10,14,2,-118.49,5550,212,212,212,212,0.06696081161499023
JADE,10,15,2,28.1,5700,-1,-1,-1,-1,0.07185626029968262
JADE,11,1,2,76.27,6210,-1,-1,-1,-1,0.0847775936126709
JADE,11,2,2,-22.55,6180,262,262,262,262,0.07888984680175781
JADE,11,3,2,13.66,5790,-1,-1,-1,-1,0.07411074638366699
JADE,11,4,2,937.84,5340,-1,-1,-1,-1,0.07189106941223145
JADE,11,5,2,-78.72,5520,241,241,241,241,0.07271480560302734
JADE,11,6,2,-598.43,4860,35,35,35,35,0.0588839054107666
JADE,11,7,2,-85.42,6060,273,273,273,273,0.07235932350158691
JADE,11,8,2,193.25,5580,-1,-1,-1,-1,0.06827163696289062
JADE,11,9,2,-181.5,5580,77,77,77,77,0.06954765319824219
JADE,11,10,2,452.62,5490,-1,-1,-1,-1,0.08723568916320801
JADE,11,11,2,-118.46,5910,169,169,169,169,0.08159875869750977
JADE,11,12,2,99.73,4860,-1,-1,-1,-1,0.08199477195739746
JADE,11,13,2,40.44,5310,-1,-1,-1,-1,0.07152080535888672
JADE,11,14,2,-121.6,6270,109,109,109,109,0.0830695629119873
JADE,11,15,2,-38.11,5760,455,455,455,455,0.07595038414001465
JADE,12,1,2,-621.11,4560,93,93,93,93,0.062216997146606445
JADE,12,2,2,-254.81999971361537,8040,111,111,111,111,0.10569405555725098
JADE,12,3,2,56.61000000689044,8040,-1,-1,-1,-1,0.10580110549926758
JADE,12,4,2,-18.1,7170,400,400,400,400,0.12063384056091309
JADE,12,5,2,37.77081165095732,8040,-1,-1,-1,-1,0.1024322509765625
JADE,12,6,2,-15.229580722863249,8040,261,261,261,261,0.10767245292663574
JADE,12,7,2,-161.42980229415326,8040,46,46,46,46,0.09161567687988281
JADE,12,8,2,328.03,6990,-1,-1,-1,-1,0.08142375946044922
JADE,12,9,2,-32.12999940224305,8040,74,74,74,74,0.09609842300415039
JADE,12,10,2,15.76,6900,-1,-1,-1,-1,0.08406972885131836
JADE,12,11,2,37.350000021808356,8040,-1,-1,-1,-1,0.0949091911315918
JADE,12,12,2,-309.63,6480,200,200,200,200,0.08686566352844238
JADE,12,13,2,-1000.0,6600,15,15,15,15,0.08272767066955566
JADE,12,14,2,58.0,6090,-1,-1,-1,-1,0.07479453086853027
JADE,12,15,2,94.38,4440,-1,-1,-1,-1,0.05758929252624512
JADE,13,1,2,29.97,8040,-1,-1,-1,-1,0.10164999961853027
JADE,13,2,2,-51.71,8040,50,50,50,50,0.10028600692749023
JADE,13,3,2,-279.95,6690,3,3,3,3,0.08280444145202637
JADE,13,4,2,931.99,6600,-1,-1,-1,-1,0.08213925361633301
JADE,13,5,2,113.31,8040,-1,-1,-1,-1,0.10909104347229004
JADE,13,6,2,-300.02,7290,2,2,2,2,0.10782623291015625
JADE,13,7,2,44.71,8040,-1,-1,-1,-1,0.08800601959228516
JADE,13,8,2,-1000.0,7380,2,2,2,2,0.09249377250671387
JADE,13,9,2,304.2,6600,-1,-1,-1,-1,0.08874797821044922
JADE,13,10,2,-104.67,7530,5,5,5,5,0.09949922561645508
JADE,13,11,2,486.95,6870,-1,-1,-1,-1,0.08571481704711914
JADE,13,12,2,96.55,8040,-1,-1,-1,-1,0.11033129692077637
JADE,13,13,2,6.32,8040,-1,-1,-1,-1,0.12360072135925293
JADE,13,14,2,-127.51,8040,34,34,34,34,0.09944510459899902
JADE,13,15,2,832.8,8040,-1,-1,-1,-1,0.09894323348999023
JADE,14,1,2,-52.35,6240,1,1,1,1,0.09070706367492676
JADE,14,2,2,-179.54,5820,1,1,1,1,0.0784156322479248
JADE,14,3,2,77.31,6690,-1,-1,-1,-1,0.08228135108947754
JADE,14,4,2,39.92,6150,-1,-1,-1,-1,0.10018396377563477
JADE,14,5,2,-56.61,6450,1,1,1,1,0.07477998733520508
JADE,14,6,2,51.34,6480,-1,-1,-1,-1,0.07643461227416992
JADE,14,7,2,-124.4,6060,1,1,1,1,0.07073259353637695
JADE,14,8,2,0.6,7590,-1,-1,-1,-1,0.08573651313781738
JADE,14,9,2,-40.71,6030,1,1,1,1,0.06987309455871582
JADE,14,10,2,814.32,5610,-1,-1,-1,-1,0.07991266250610352
JADE,14,11,2,-62.05,6390,1,1,1,1,0.07630777359008789
JADE,14,12,2,-43.28,6360,3,3,3,3,0.07474422454833984
JADE,14,13,2,-39.16,5850,3,3,3,3,0.06907844543457031
JADE,14,14,2,-173.28,6810,1,1,1,1,0.08502483367919922
JADE,14,15,2,-10.17,6300,2,2,2,2,0.07921791076660156
JADE,15,1,2,1000.0,7080,-1,-1,-1,-1,0.10658550262451172
JADE,15,2,2,70.03,6960,-1,-1,-1,-1,0.08383417129516602
JADE,15,3,2,-48.22,8040,4,4,4,4,0.09576034545898438
JADE,15,4,2,25.47,7320,-1,-1,-1,-1,0.09032082557678223
JADE,15,5,2,-100.81,5670,2,2,2,2,0.07195258140563965
JADE,15,6,2,83.33,6870,-1,-1,-1,-1,0.08525443077087402
JADE,15,7,2,208.56,5940,-1,-1,-1,-1,0.07591462135314941
JADE,15,8,2,-134.58,7560,1,1,1,1,0.09376955032348633
JADE,15,9,2,120.59,6780,-1,-1,-1,-1,0.09106945991516113
JADE,15,10,2,1000.0,6120,-1,-1,-1,-1,0.10187602043151855
JADE,15,11,2,-91.66,6930,1,1,1,1,0.08649206161499023
JADE,15,12,2,596.15,6960,-1,-1,-1,-1,0.08965802192687988
JADE,15,13,2,132.51,6720,-1,-1,-1,-1,0.08194375038146973
JADE,15,14,2,-240.18,7110,5,5,5,5,0.08906769752502441
JADE,15,15,2,-394.16,7440,1,1,1,1,0.08781075477600098
JADE,16,1,2,71.35,8040,-1,-1,-1,-1,0.09758710861206055
JADE,16,2,2,-355.21956347030095,8040,1,1,1,1,0.09772253036499023
JADE,16,3,2,99.17000000001053,8040,-1,-1,-1,-1,0.11227965354919434
JADE,16,4,2,-517.9097846479518,8040,1,1,1,1,0.12667632102966309
JADE,16,5,2,-57.209984003876855,8040,6,6,6,6,0.09952950477600098
JADE,16,6,2,-27.77999999992651,8040,4,4,4,4,0.10041046142578125
JADE,16,7,2,-48.7099997873415,8040,1,1,1,1,0.10004401206970215
JADE,16,8,2,-166.79,6900,1,1,1,1,0.08462190628051758
JADE,16,9,2,1000.0,6300,-1,-1,-1,-1,0.07788562774658203
JADE,16,10,2,-18.4691547286413,8040,38,38,38,38,0.09969854354858398
JADE,16,11,2,-59.71,8040,7,7,7,7,0.10338521003723145
JADE,16,12,2,-96.83992489315963,8040,1,1,1,1,0.10165762901306152
JADE,16,13,2,32.07,8040,-1,-1,-1,-1,0.12837839126586914
JADE,16,14,2,26.240001419725775,8040,-1,-1,-1,-1,0.09961247444152832
JADE,16,15,2,-16.1,8040,9,9,9,9,0.10506987571716309
JADE,17,1,2,-16.94,7440,1,1,1,1,0.09330201148986816
JADE,17,2,2,18.81,7170,-1,-1,-1,-1,0.0919351577758789
JADE,17,3,2,273.15,7830,-1,-1,-1,-1,0.0953664779663086
JADE,17,4,2,37.18,7710,-1,-1,-1,-1,0.09452414512634277
JADE,17,5,2,-147.9,8040,1,1,1,1,0.09904050827026367
JADE,17,6,2,-221.89,8040,2,2,2,2,0.09794473648071289
JADE,17,7,2,119.54,7380,-1,-1,-1,-1,0.09377169609069824
JADE,17,8,2,69.83,7560,-1,-1,-1,-1,0.08970403671264648
JADE,17,9,2,0.07,8040,821,-1,-1,-1,0.1064751148223877
JADE,17,10,2,4.960000000000052,8040,-1,-1,-1,-1,0.11273980140686035
JADE,17,11,2,192.3,8040,-1,-1,-1,-1,0.0976252555847168
JADE,17,12,2,49.71,8040,-1,-1,-1,-1,0.10294365882873535
JADE,17,13,2,205.12,7260,-1,-1,-1,-1,0.08804869651794434
JADE,17,14,2,-172.9,8040,1,1,1,1,0.09406900405883789
JADE,17,15,2,-350.62,7950,3,3,3,3,0.0962529182434082
JADE,18,1,2,-16.939999999999667,8040,12,12,12,12,0.10570979118347168
JADE,18,2,2,18.810000000000304,8040,-1,-1,-1,-1,0.09549117088317871
JADE,18,3,2,273.15,8040,-1,-1,-1,-1,0.09362339973449707
JADE,18,4,2,37.18000000000037,8040,-1,-1,-1,-1,0.09386730194091797
JADE,18,5,2,-147.89999999999065,8040,3,3,3,3,0.0959930419921875
JADE,18,6,2,-221.8899999999999,8040,3,3,3,3,0.09388184547424316
JADE,18,7,2,119.54000000009157,8040,-1,-1,-1,-1,0.09463119506835938
JADE,18,8,2,69.83000000000101,8040,-1,-1,-1,-1,0.09467315673828125
JADE,18,9,2,0.07000000000020418,8040,1774,-1,-1,-1,0.09425187110900879
JADE,18,10,2,4.960000000164437,8040,-1,-1,-1,-1,0.09434652328491211
JADE,18,11,2,192.30000000000342,8040,-1,-1,-1,-1,0.09252381324768066
JADE,18,12,2,49.71000000000244,8040,-1,-1,-1,-1,0.12587833404541016
JADE,18,13,2,205.12000000000285,8040,-1,-1,-1,-1,0.09726405143737793
JADE,18,14,2,-172.89999999999966,8040,8,8,8,8,0.09927773475646973
JADE,18,15,2,-350.61999999997613,8040,5,5,5,5,0.11039590835571289
JADE,19,1,2,-102.55,8040,1,1,1,1,0.09941339492797852
JADE,19,2,2,71.69000000133114,8040,-1,-1,-1,-1,0.09166383743286133
JADE,19,3,2,214.0100039615248,8040,-1,-1,-1,-1,0.09129691123962402
