alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
SSA,14,5,2,inf,15251,1,1,1,1,1.0864312648773193
SSA,15,1,2,inf,15251,-1,-1,-1,-1,1.1282916069030762
SSA,15,2,2,inf,15251,-1,-1,-1,-1,1.0912885665893555
SSA,15,3,2,inf,15251,1,1,1,1,1.074103832244873
SSA,15,4,2,inf,15251,-1,-1,-1,-1,1.0711133480072021
SSA,15,5,2,inf,15251,2,2,2,2,1.0939161777496338
SSA,15,1,2,inf,15251,-1,-1,-1,-1,1.0977048873901367
SSA,15,2,2,inf,15251,-1,-1,-1,-1,1.1197288036346436
SSA,15,3,2,inf,15251,2,2,2,2,1.0542869567871094
SSA,15,4,2,inf,15251,-1,-1,-1,-1,1.086456060409546
SSA,15,5,2,inf,15251,1,1,1,1,1.058011770248413
SSA,15,1,2,inf,15251,-1,-1,-1,-1,1.0880274772644043
SSA,15,2,2,inf,15251,-1,-1,-1,-1,1.1101272106170654
SSA,15,3,2,inf,15251,2,2,2,2,1.0776023864746094
SSA,15,4,2,inf,15251,-1,-1,-1,-1,1.170201063156128
SSA,15,5,2,inf,15251,1,1,1,1,1.2200467586517334
SSA,16,1,2,inf,15251,-1,-1,-1,-1,1.206862449645996
SSA,16,2,2,inf,15251,1,1,1,1,1.240401268005371
SSA,16,3,2,inf,15251,-1,-1,-1,-1,1.2081561088562012
SSA,16,4,2,inf,15251,1,1,1,1,1.1984961032867432
SSA,16,5,2,inf,15251,2,2,2,2,1.1951990127563477
SSA,16,1,2,inf,15251,-1,-1,-1,-1,1.2516136169433594
SSA,16,2,2,inf,15251,1,1,1,1,1.1714515686035156
SSA,16,3,2,inf,15251,-1,-1,-1,-1,1.2220308780670166
SSA,16,4,2,inf,15251,1,1,1,1,1.1813616752624512
SSA,16,5,2,inf,15251,1,1,1,1,1.1963274478912354
SSA,16,1,2,inf,15251,-1,-1,-1,-1,1.2389659881591797
SSA,16,2,2,inf,15251,1,1,1,1,1.1708998680114746
SSA,16,3,2,inf,15251,-1,-1,-1,-1,1.248532772064209
SSA,16,4,2,inf,15251,1,1,1,1,1.1053051948547363
SSA,16,5,2,inf,15251,6,6,6,6,1.162390947341919
SSA,17,1,2,inf,15251,4,4,4,4,1.0878729820251465
SSA,17,2,2,inf,15251,-1,-1,-1,-1,1.1105201244354248
SSA,17,3,2,inf,15251,-1,-1,-1,-1,1.1386313438415527
SSA,17,4,2,inf,15251,-1,-1,-1,-1,1.0859181880950928
SSA,17,5,2,inf,15251,1,1,1,1,1.0964460372924805
SSA,17,1,2,inf,15251,3,3,3,3,1.2370898723602295
SSA,17,2,2,inf,15251,-1,-1,-1,-1,1.13437819480896
SSA,17,3,2,inf,15251,-1,-1,-1,-1,1.1365325450897217
SSA,17,4,2,inf,15251,-1,-1,-1,-1,1.1108746528625488
SSA,17,5,2,inf,15251,1,1,1,1,1.0990052223205566
SSA,17,1,2,inf,15251,12,12,12,12,1.1342968940734863
SSA,17,2,2,inf,15251,-1,-1,-1,-1,1.096320390701294
SSA,17,3,2,inf,15251,-1,-1,-1,-1,1.090282678604126
SSA,17,4,2,inf,15251,-1,-1,-1,-1,1.1016581058502197
SSA,17,5,2,inf,15251,1,1,1,1,1.1576919555664062
SSA,18,1,2,inf,15251,68,68,68,68,1.1311721801757812
SSA,18,2,2,inf,15251,-1,-1,-1,-1,1.088775873184204
SSA,18,3,2,inf,15251,-1,-1,-1,-1,1.2004005908966064
SSA,18,4,2,inf,15251,-1,-1,-1,-1,1.2233657836914062
SSA,18,5,2,inf,15251,2,2,2,2,1.2394466400146484
SSA,18,1,2,inf,15251,11,11,11,11,1.2564570903778076
SSA,18,2,2,inf,15251,-1,-1,-1,-1,1.1636676788330078
SSA,18,3,2,inf,15251,-1,-1,-1,-1,1.2294304370880127
SSA,18,4,2,inf,15251,-1,-1,-1,-1,1.1495399475097656
SSA,18,5,2,inf,15251,2,2,2,2,1.0922343730926514
SSA,18,1,2,inf,15251,8,8,8,8,1.0595757961273193
SSA,18,2,2,inf,15251,-1,-1,-1,-1,1.070681095123291
SSA,18,3,2,inf,15251,-1,-1,-1,-1,1.1765406131744385
SSA,18,4,2,inf,15251,-1,-1,-1,-1,1.1917243003845215
SSA,18,5,2,inf,15251,2,2,2,2,1.1658062934875488
SSA,19,1,2,inf,15251,2,2,2,2,1.1587250232696533
SSA,19,2,2,inf,15251,-1,-1,-1,-1,1.220350742340088
SSA,19,3,2,inf,15251,-1,-1,-1,-1,1.0452566146850586
SSA,19,4,2,inf,15251,1,1,1,1,1.2531378269195557
SSA,19,5,2,inf,15251,1,1,1,1,1.1683874130249023
SSA,19,1,2,inf,15251,1,1,1,1,1.0550975799560547
SSA,19,2,2,inf,15251,-1,-1,-1,-1,1.129262924194336
SSA,19,3,2,inf,15251,-1,-1,-1,-1,1.0890617370605469
SSA,19,4,2,inf,15251,2,2,2,2,1.0915770530700684
SSA,19,5,2,inf,15251,1,1,1,1,1.0578949451446533
SSA,19,1,2,inf,15251,1,1,1,1,1.0671424865722656
SSA,19,2,2,inf,15251,-1,-1,-1,-1,1.054896354675293
SSA,19,3,2,inf,15251,-1,-1,-1,-1,1.0837042331695557
SSA,19,4,2,inf,15251,1,1,1,1,1.0818085670471191
SSA,19,5,2,inf,15251,1,1,1,1,1.0664684772491455
SSA,20,1,2,inf,15251,9,9,9,9,1.098658800125122
SSA,20,2,2,inf,15251,-1,-1,-1,-1,1.0902860164642334
SSA,20,3,2,inf,15251,-1,-1,-1,-1,1.146693468093872
SSA,20,4,2,inf,15251,9,9,9,9,1.1772856712341309
SSA,20,5,2,inf,15251,34,34,34,34,1.1631112098693848
SSA,20,1,2,inf,15251,2,2,2,2,1.1169302463531494
SSA,20,2,2,inf,15251,-1,-1,-1,-1,1.1538164615631104
