alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
WOA,13,4,2,inf,8051,-1,-1,-1,-1,0.3724076747894287
WOA,13,5,2,inf,8051,-1,-1,-1,-1,0.4042847156524658
WOA,14,1,2,inf,8051,1,1,1,1,0.4105651378631592
WOA,14,2,2,inf,8051,2,2,2,2,0.4030649662017822
WOA,14,3,2,inf,8051,-1,-1,-1,-1,0.38753271102905273
WOA,14,4,2,inf,8051,-1,-1,-1,-1,0.4091765880584717
WOA,14,5,2,inf,8051,1,1,1,1,0.3927490711212158
WOA,14,1,2,inf,8051,1,1,1,1,0.386364221572876
WOA,14,2,2,inf,8051,1,1,1,1,0.39072322845458984
WOA,14,3,2,inf,8051,-1,-1,-1,-1,0.4267866611480713
WOA,14,4,2,inf,8051,-1,-1,-1,-1,0.4010310173034668
WOA,14,5,2,inf,8051,2,2,2,2,0.4398658275604248
WOA,14,1,2,inf,8051,2,2,2,2,0.3920125961303711
WOA,14,2,2,inf,8051,1,1,1,1,0.3891482353210449
WOA,14,3,2,inf,8051,-1,-1,-1,-1,0.384274959564209
WOA,14,4,2,inf,8051,-1,-1,-1,-1,0.38558077812194824
WOA,14,5,2,inf,8051,2,2,2,2,0.41364026069641113
WOA,15,1,2,inf,8051,-1,-1,-1,-1,0.38356661796569824
WOA,15,2,2,inf,8051,-1,-1,-1,-1,0.40955090522766113
WOA,15,3,2,inf,8051,1,1,1,1,0.389819860458374
WOA,15,4,2,inf,8051,-1,-1,-1,-1,0.4067401885986328
WOA,15,5,2,inf,8051,2,2,2,2,0.39579033851623535
WOA,15,1,2,inf,8051,-1,-1,-1,-1,0.4272730350494385
WOA,15,2,2,inf,8051,-1,-1,-1,-1,0.3917050361633301
WOA,15,3,2,inf,8051,3,3,3,3,0.39180803298950195
WOA,15,4,2,inf,8051,-1,-1,-1,-1,0.39486265182495117
WOA,15,5,2,inf,8051,4,4,4,4,0.3895988464355469
WOA,15,1,2,inf,8051,-1,-1,-1,-1,0.3964965343475342
WOA,15,2,2,inf,8051,-1,-1,-1,-1,0.411576509475708
WOA,15,3,2,inf,8051,11,11,11,11,0.4039020538330078
WOA,15,4,2,inf,8051,-1,-1,-1,-1,0.3924427032470703
WOA,15,5,2,inf,8051,1,1,1,1,0.3894658088684082
WOA,16,1,2,inf,8051,-1,-1,-1,-1,0.42307138442993164
WOA,16,2,2,inf,8051,1,1,1,1,0.3924436569213867
WOA,16,3,2,inf,8051,-1,-1,-1,-1,0.426924467086792
WOA,16,4,2,inf,8051,1,1,1,1,0.4000563621520996
WOA,16,5,2,inf,8051,3,3,3,3,0.40253496170043945
WOA,16,1,2,inf,8051,-1,-1,-1,-1,0.3931400775909424
WOA,16,2,2,inf,8051,1,1,1,1,0.38446545600891113
WOA,16,3,2,inf,8051,-1,-1,-1,-1,0.3871910572052002
WOA,16,4,2,inf,8051,1,1,1,1,0.39081478118896484
WOA,16,5,2,inf,8051,1,1,1,1,0.40463829040527344
WOA,16,1,2,inf,8051,-1,-1,-1,-1,0.40698814392089844
WOA,16,2,2,inf,8051,1,1,1,1,0.41585659980773926
WOA,16,3,2,inf,8051,-1,-1,-1,-1,0.3999788761138916
WOA,16,4,2,inf,8051,1,1,1,1,0.41766786575317383
WOA,16,5,2,inf,8051,2,2,2,2,0.4116041660308838
WOA,17,1,2,inf,8051,4,4,4,4,0.3920755386352539
WOA,17,2,2,inf,8051,-1,-1,-1,-1,0.40434813499450684
WOA,17,3,2,inf,8051,-1,-1,-1,-1,0.39177751541137695
WOA,17,4,2,inf,8051,-1,-1,-1,-1,0.4085242748260498
WOA,17,5,2,inf,8051,1,1,1,1,0.39821505546569824
WOA,17,1,2,inf,8051,2,2,2,2,0.3852396011352539
WOA,17,2,2,inf,8051,-1,-1,-1,-1,0.3888843059539795
WOA,17,3,2,inf,8051,-1,-1,-1,-1,0.41022539138793945
WOA,17,4,2,inf,8051,-1,-1,-1,-1,0.4080362319946289
WOA,17,5,2,inf,8051,1,1,1,1,0.39078474044799805
WOA,17,1,2,inf,8051,1,1,1,1,0.447650671005249
WOA,17,2,2,inf,8051,-1,-1,-1,-1,0.3870110511779785
WOA,17,3,2,inf,8051,-1,-1,-1,-1,0.38724517822265625
WOA,17,4,2,inf,8051,-1,-1,-1,-1,0.4007375240325928
WOA,17,5,2,inf,8051,1,1,1,1,0.40534377098083496
WOA,18,1,2,inf,8051,14,14,14,14,0.4086916446685791
WOA,18,2,2,inf,8051,-1,-1,-1,-1,0.41089320182800293
WOA,18,3,2,inf,8051,-1,-1,-1,-1,0.40348052978515625
WOA,18,4,2,inf,8051,-1,-1,-1,-1,0.40334653854370117
WOA,18,5,2,inf,8051,3,3,3,3,0.39255595207214355
WOA,18,1,2,inf,8051,1,1,1,1,0.37714314460754395
WOA,18,2,2,inf,8051,-1,-1,-1,-1,0.3797178268432617
WOA,18,3,2,inf,8051,-1,-1,-1,-1,0.37987589836120605
WOA,18,4,2,inf,8051,-1,-1,-1,-1,0.381533145904541
WOA,18,5,2,inf,8051,2,2,2,2,0.3964700698852539
WOA,18,1,2,inf,8051,8,8,8,8,0.38135600090026855
WOA,18,2,2,inf,8051,-1,-1,-1,-1,0.37923383712768555
WOA,18,3,2,inf,8051,-1,-1,-1,-1,0.4014565944671631
WOA,18,4,2,inf,8051,-1,-1,-1,-1,0.39267945289611816
WOA,18,5,2,inf,8051,1,1,1,1,0.4000825881958008
WOA,19,1,2,inf,8051,1,1,1,1,0.3904085159301758
WOA,19,2,2,inf,8051,-1,-1,-1,-1,0.3800339698791504
WOA,19,3,2,inf,8051,-1,-1,-1,-1,0.37813854217529297
WOA,19,4,2,inf,8051,1,1,1,1,0.41196632385253906
WOA,19,5,2,inf,8051,1,1,1,1,0.39144134521484375
WOA,19,1,2,inf,8051,1,1,1,1,0.3793814182281494
WOA,19,2,2,inf,8051,-1,-1,-1,-1,0.3854837417602539
WOA,19,3,2,inf,8051,-1,-1,-1,-1,0.3883037567138672
WOA,19,4,2,inf,8051,1,1,1,1,0.38729262351989746
WOA,19,5,2,inf,8051,1,1,1,1,0.3895072937011719
WOA,19,1,2,inf,8051,1,1,1,1,0.3807837963104248
WOA,19,2,2,inf,8051,-1,-1,-1,-1,0.37926506996154785
WOA,19,3,2,inf,8051,-1,-1,-1,-1,0.37534570693969727
WOA,19,4,2,inf,8051,2,2,2,2,0.40822863578796387
WOA,19,5,2,inf,8051,1,1,1,1,0.3874657154083252
WOA,20,1,2,inf,8051,3,3,3,3,0.3953680992126465
WOA,20,2,2,inf,8051,-1,-1,-1,-1,0.3880016803741455
WOA,20,3,2,inf,8051,-1,-1,-1,-1,0.4004650115966797
WOA,20,4,2,inf,8051,6,6,6,6,0.38704562187194824
WOA,20,5,2,inf,8051,18,18,18,18,0.40122532844543457
WOA,20,1,2,inf,8051,7,7,7,7,0.3835749626159668
WOA,20,2,2,inf,8051,-1,-1,-1,-1,0.38851475715637207
WOA,20,3,2,inf,8051,-1,-1,-1,-1,0.40323519706726074
WOA,20,4,2,inf,8051,6,6,6,6,0.42121028900146484
WOA,20,5,2,inf,8051,9,9,9,9,0.4169449806213379
WOA,20,1,2,inf,8051,11,11,11,11,0.40337085723876953
WOA,20,2,2,inf,8051,-1,-1,-1,-1,0.42304158210754395
WOA,20,3,2,inf,8051,-1,-1,-1,-1,0.42080020904541016
WOA,20,4,2,inf,8051,22,22,22,22,0.42931103706359863
WOA,20,5,2,inf,8051,31,31,31,31,0.40300726890563965
WOA,21,1,2,inf,8051,-1,-1,-1,-1,0.40220093727111816
WOA,21,2,2,inf,8051,81,81,81,81,0.3966341018676758
WOA,21,3,2,inf,8051,1,1,1,1,0.41980743408203125
WOA,21,4,2,inf,8051,1,1,1,1,0.4091930389404297
WOA,21,5,2,inf,8051,-1,-1,-1,-1,0.4580206871032715
WOA,21,1,2,inf,8051,-1,-1,-1,-1,0.5073153972625732
WOA,21,2,2,inf,8051,159,159,159,159,0.40650081634521484
WOA,21,3,2,inf,8051,1,1,1,1,0.42476582527160645
WOA,21,4,2,inf,8051,1,1,1,1,0.4412872791290283
WOA,21,5,2,inf,8051,-1,-1,-1,-1,0.40947890281677246
WOA,21,1,2,inf,8051,-1,-1,-1,-1,0.4097099304199219
WOA,21,2,2,inf,8051,13,13,13,13,0.4334099292755127
WOA,21,3,2,inf,8051,1,1,1,1,0.4151158332824707
WOA,21,4,2,inf,8051,1,1,1,1,0.400280237197876
WOA,21,5,2,inf,8051,-1,-1,-1,-1,0.39543700218200684
WOA,22,1,2,inf,8051,1,1,1,1,0.39703369140625
WOA,22,2,2,inf,8051,-1,-1,-1,-1,0.41328907012939453
WOA,22,3,2,inf,8051,3,3,3,3,0.3869810104370117
WOA,22,4,2,inf,8051,-1,-1,-1,-1,0.39058351516723633
WOA,22,5,2,inf,8051,-1,-1,-1,-1,0.4278740882873535
WOA,22,1,2,inf,8051,1,1,1,1,0.40898776054382324
WOA,22,2,2,inf,8051,-1,-1,-1,-1,0.4430215358734131
WOA,22,3,2,inf,8051,2,2,2,2,0.42229318618774414
WOA,22,4,2,inf,8051,-1,-1,-1,-1,0.3709545135498047
WOA,22,5,2,inf,8051,-1,-1,-1,-1,0.367480993270874
WOA,22,1,2,inf,8051,1,1,1,1,0.3755335807800293
WOA,22,2,2,inf,8051,-1,-1,-1,-1,0.3743925094604492
WOA,22,3,2,inf,8051,1,1,1,1,0.36348485946655273
WOA,22,4,2,inf,8051,-1,-1,-1,-1,0.38315391540527344
WOA,22,5,2,inf,8051,-1,-1,-1,-1,0.3947741985321045
WOA,23,1,2,inf,8051,-1,-1,-1,-1,0.3825187683105469
WOA,23,2,2,inf,8051,-1,-1,-1,-1,0.3860290050506592
WOA,23,3,2,inf,8051,1,1,1,1,0.40258073806762695
WOA,23,4,2,inf,8051,1,1,1,1,0.39266157150268555
WOA,23,5,2,inf,8051,1,1,1,1,0.37766480445861816
WOA,23,1,2,inf,8051,-1,-1,-1,-1,0.3949425220489502
WOA,23,2,2,inf,8051,4873,-1,-1,-1,0.44358396530151367
WOA,23,3,2,inf,8051,1,1,1,1,0.40253782272338867
WOA,23,4,2,inf,8051,1,1,1,1,0.4036562442779541
WOA,23,5,2,inf,8051,1,1,1,1,0.42246198654174805
WOA,23,1,2,inf,8051,-1,-1,-1,-1,0.4317924976348877
WOA,23,2,2,inf,8051,-1,-1,-1,-1,0.4381430149078369
WOA,23,3,2,inf,8051,1,1,1,1,0.462191104888916
WOA,23,4,2,inf,8051,1,1,1,1,0.4085052013397217
WOA,23,5,2,inf,8051,1,1,1,1,0.4266369342803955
WOA,24,1,2,inf,8051,-1,-1,-1,-1,0.401731014251709
WOA,24,2,2,inf,8051,-1,-1,-1,-1,0.3949003219604492
WOA,24,3,2,inf,8051,-1,-1,-1,-1,0.4075777530670166
WOA,24,4,2,inf,8051,-1,-1,-1,-1,0.4137086868286133
WOA,24,5,2,inf,8051,1,1,1,1,0.4160914421081543
WOA,24,1,2,inf,8051,-1,-1,-1,-1,0.4010443687438965
WOA,24,2,2,inf,8051,-1,-1,-1,-1,0.4197993278503418
WOA,24,3,2,inf,8051,-1,-1,-1,-1,0.40662145614624023
WOA,24,4,2,inf,8051,-1,-1,-1,-1,0.41399168968200684
WOA,24,5,2,inf,8051,1,1,1,1,0.4030165672302246
WOA,24,1,2,inf,8051,-1,-1,-1,-1,0.42434263229370117
WOA,24,2,2,inf,8051,-1,-1,-1,-1,0.39540600776672363
WOA,24,3,2,inf,8051,-1,-1,-1,-1,0.39613986015319824
WOA,24,4,2,inf,8051,-1,-1,-1,-1,0.3953843116760254
WOA,24,5,2,inf,8051,1,1,1,1,0.3929417133331299
WOA,1,1,3,inf,12051,-1,-1,-1,-1,0.5863296985626221
WOA,1,2,3,inf,12051,-1,-1,-1,-1,0.6073019504547119
WOA,1,3,3,inf,12051,1,1,1,1,0.5822513103485107
WOA,1,4,3,inf,12051,1,1,1,1,0.5732040405273438
WOA,1,5,3,inf,12051,6,6,6,6,0.584104061126709
WOA,1,1,3,inf,12051,-1,-1,-1,-1,0.5919699668884277
WOA,1,2,3,inf,12051,-1,-1,-1,-1,0.5968060493469238
WOA,1,3,3,inf,12051,1,1,1,1,0.6032514572143555
WOA,1,4,3,inf,12051,1,1,1,1,0.5421428680419922
WOA,1,5,3,inf,12051,1,1,1,1,0.600344181060791
WOA,1,1,3,inf,12051,-1,-1,-1,-1,0.5779619216918945
WOA,1,2,3,inf,12051,-1,-1,-1,-1,0.5996496677398682
WOA,1,3,3,inf,12051,1,1,1,1,0.5465109348297119
WOA,1,4,3,inf,12051,1,1,1,1,0.5647454261779785
WOA,1,5,3,inf,12051,1,1,1,1,0.5970077514648438
WOA,2,1,3,inf,12051,569,569,569,569,0.5810084342956543
WOA,2,2,3,inf,12051,444,444,444,444,0.5537493228912354
WOA,2,3,3,inf,12051,242,242,242,242,0.5562090873718262
WOA,2,4,3,inf,12051,-1,-1,-1,-1,0.5500917434692383
WOA,2,5,3,inf,12051,331,331,331,331,0.6246888637542725
WOA,2,1,3,inf,12051,508,508,508,508,0.5721168518066406
WOA,2,2,3,inf,12051,915,915,915,915,0.5846219062805176
WOA,2,3,3,inf,12051,210,210,210,210,0.5748131275177002
WOA,2,4,3,inf,12051,-1,-1,-1,-1,0.5610995292663574
WOA,2,5,3,inf,12051,311,311,311,311,0.5681741237640381
WOA,2,1,3,inf,12051,67,67,67,67,0.557701826095581
WOA,2,2,3,inf,12051,550,550,550,550,0.6135506629943848
WOA,2,3,3,inf,12051,627,627,627,627,0.6123452186584473
WOA,2,4,3,inf,12051,-1,-1,-1,-1,0.6108133792877197
WOA,2,5,3,inf,12051,438,438,438,438,0.6067652702331543
WOA,3,1,3,inf,12051,1,1,1,1,0.6026828289031982
